FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTime
1005207,Appalachian Farmers' Market,http://www.appfarmersmarket.com,,,,,2012-01-17T09:00:09Z
1000683,Apple Country Farmers Market,http://www.applecountryorchards.com,,,,,2012-05-25T20:45:46Z
1000685,Apple Country Farmers Market,http://www.applecountryorchards.com,,,,,2012-05-25T20:45:46Z
1006889,Apple Valley Farmers' Market,,,,,,2011-01-01T05:00:00Z
1018356,Appleton Area Farmers Market,,,,,,2017-06-22T17:03:20Z
1000431,Appleton Downtown Farm Market,http://www.appletondowntown.org,www.facebook.com/downtownappletonfarmmarket,,,,2016-08-29T16:41:20Z
1009687,Aptos Farmers Market at Cabrillo College,http://www.montereybayfarmers.org,https://www.facebook.com/pages/Monterey-Bay-Certified-Farmers-Markets/112446802152723,https://twitter.com/MBFarmersMarket,,www.edibleparadise.com,2014-03-31T17:49:06Z
1001738,Aquidneck Growers' Markets,http://www.aquidneckgrowersmarket.org,https://www.facebook.com/pages/Aquidneck-Growers-Market/145175198849594?ref=hl,,,,2015-03-27T08:28:37Z
1010986,Aquidneck Growers' Markets in Newport,http://www.aquidneckgrowersmarket.org,https://www.facebook.com/pages/Aquidneck-Growers-Market/145175198849594?ref=hl,,,,2015-03-27T08:37:37Z
1008482,Arbuckle Certified Farmers Market,http://arbucklerevitalization.org/farmersmarket.html,,,,,2014-02-26T15:24:24Z
1001764,Arcade Farmers' Market,,,,,,2012-06-06T08:13:22Z
1000558,Arcadia Valley Farmers' Market,,,,,,2013-07-01T09:08:20Z
1012474,Arcadia's Mobile Market -- Barry Farm Recreation Center,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,7/12/2016 12:00:38 PM
1012410,Arcadia's Mobile Market -- Children's National Medical Center WIC Clinic,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:51:36Z
1012375,Arcadia's Mobile Market -- Community of Hope - Conway Health and Resource Center,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:37:58Z
1012453,Arcadia's Mobile Market -- Community of Hope Family Health & Birth Center,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:55:46Z
1012422,Arcadia's Mobile Market -- Congress Heights Senior Wellness Center,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:53:56Z
1012455,Arcadia's Mobile Market -- Deanwood Recreation Center,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:59:57Z
1012477,Arcadia's Mobile Market -- Edgewood Commons,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:41:47Z
1012413,Arcadia's Mobile Market -- Hendley Elementary ,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:52:39Z
1012419,Arcadia's Mobile Market -- Ledroit Park,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:53:17Z
1012454,Arcadia's Mobile Market -- Parkside Unity Healthcare/Circle 7 Express,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:59:21Z
1012374,Arcadia's Mobile Market -- The Overlook at Oxon Run,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:36:20Z
1012427,Arcadia's Mobile Market -- United Medical Center,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:54:57Z
1012377,Arcadia's Mobile Market -- Wah Luck House Chinatown,http://arcadiafood.org/programs/mobile-market,,,https://www.youtube.com/user/ArcadiaFoodTV,,2016-07-12T11:39:21Z
1002085,Arcata Plaza Farmers' Market,http://www.humfarm.org,https://www.facebook.com/North.Coast.Growers.Association,,,,2014-04-25T14:45:04Z
1018326,Archwood Green Barns Farmers' Market,,www.facebook.com/ArchwoodGreenBarnsFarmersMarket,,,,2017-06-22T08:20:37Z
1007662,Area Farmers Market,http://www.brazosvalleyfarmersmarket.com,,,,,2009-01-01T05:00:00Z
1002798,Arenac Conservation District Farmers Market,http://www.arenacconservationdistrict.com,,,,,2012-08-16T09:50:18Z
1010882,Argus Farm Stop,http://www.argusfarmstop.com,https://www.facebook.com/argusfarmstop,Argus Farm Stop,,,2016-04-15T08:39:06Z
1002314,Ark City Farm & Art Market,http://www.arkcity.org/CurrentEvents.asp?EID=1457,,,,,2009-01-01T05:00:00Z
1005928,Arkansas County/North Farmers Market,,,,,,2009-01-01T05:00:00Z
1005927,Arkansas County/South Farmers Market,,,,,,2009-01-01T05:00:00Z
1002621,Arkansas Home Grown Market I,,,,,,2009-01-01T05:00:00Z
1002622,Arkansas Home Grown Market II,,,,,,2009-01-01T05:00:00Z
1002620,Arkansas Home Grown Market III,,,,,,2009-01-01T05:00:00Z
1001018,Arkansas Local Food Network Online Farmers Market,http://www.littlerock.locallygrown.net,,,,,2015-03-19T11:22:48Z
1017963,Arlington Farm and Art Market,,https://www.facebook.com/ArlingtonFarmandArtMarket/,,,,2017-05-02T14:12:42Z
1008236,Arlington Farmers Market,http://www.arlingtonhasit.org,,,,,7/5/2016 12:16:18 PM
1009968,Arlington Farmers Market,http://farmersmarketarlington.org,,,,,2014-04-18T07:04:12Z
1018253,Arlington Farmers Market,http://www.community-foodworks.org/arlington-courthouse-market,https://www.facebook.com/ARLFoodworks/,https://twitter.com/ARLFoodworks,,https://www.instagram.com/arlfoodworks/?hl=en,2017-06-20T19:59:10Z
1018561,Arlington Farmers Market,http://www.afmwa.org,www.facebook.com/afmwa,,,,2017-07-05T20:06:48Z
1003571,Arlington Heights Farmers Market,,,,,,2009-01-01T05:00:00Z
1010945,Arlington Mill Farmers Market,http://www.columbiapike.org,www.facebook.com/pages/Columbia-Pike-Farmers-Marke,,,,2015-03-20T15:28:18Z
1011958,Arlington Park Farmers Market,,https://www.facebook.com/friendsofarlingtonpark/?fref=ts,,,https://www.instagram.com/p/6aOvP7BLEo/,2016-05-16T17:43:40Z
1011122,Armijo Village Growers' Market,,,,,,2015-05-05T18:17:24Z
1012822,Armory Farmers Market,http://www.farmfresh.org/food/farmersmarkets_details.php?market=17,,,,,2017-05-01T10:45:21Z
1001991,Arnold Farmers Market,http://www.arnoldmo.org,https://www.facebook.com/arnoldfarmersmarket,https://twitter.com/arnoldfarmmkt,,,2016-07-11T10:18:52Z
1000294,Arnold-Mountain Growers Farmers Market,,,,,,2009-01-01T05:00:00Z
1001892,Arroyo Grande Oak Park Plaza Farmers Market,,,,,,2009-01-01T05:00:00Z
1001893,Arroyo Grande Spencers CFM,,,,,,2011-01-01T05:00:00Z
1006270,Arthur Produce Auction,,,,,,2009-01-01T05:00:00Z
1008855,Artisan and Agriculture Market,http://www.MacombConservationDistrict.org,https://www.facebook.com/macombcd,https://twitter.com/macombcd1,,,2014-03-14T16:16:26Z
1010575,Artisan Exchange West Chester,http://www.artisanexchangewcpa.com,http://www.facebook.com/ArtisanExchangeWCPa,,,,2014-09-06T05:06:02Z
1008534,Artisan Foodworks Thursday Evening Market,http://www.artisanfoodworks.com/,http://www.facebook.com/ArtisanFoodworksMKT,https://twitter.com/AFoodworksMKT,,,2013-06-26T10:54:29Z
1007842,Artisan Gift and Farmers Market,,,,,,2011-01-01T05:00:00Z
1005081,Arvada Farmers Market,http://www.arvadafarmersmarket.com,https://www.facebook.com/arvadafarmersmarket,,,,6/27/2013 12:40:48 PM
1009285,Arvada Five Parks Farmers Market,http://www.arvadafiveparksfarmersmarket.blogspot.com/,https://www.facebook.com/pages/Arvada-Five-Parks-Farmers-Market/469569033116556,,,,2013-01-01T05:00:00Z
1009272,Asbury Fresh,http://www.asburyfresh.com/,,,,,2013-01-01T05:00:00Z
1004350,Asbury Park Carousel Farmers' Market,,,,,,2012-05-16T10:18:53Z
1000397,Ashboro Downtown Farmers Market,,,,,,2009-01-01T05:00:00Z
1002490,Ashburn (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,,2009-01-01T05:00:00Z
1003061,Ashburn Farmers Market,http://www.loudounfarmersmarkets.org,https://www.facebook.com/pages/Ashburn-Farmers-Market/229607597124025,https://twitter.com/LoudounFarmMkts,,,2015-03-25T15:54:18Z
1016829,Ashburnham Farmers' Market,http://Www.AshburnhamFarmersMarket.com,Ashburnham Farmers' Market,,,,2017-02-09T18:31:48Z
1007600,Ashby Farmers Market,,,,,,2009-01-01T05:00:00Z
1003575,Ashdown Farmers Market,,,,,,2009-01-01T05:00:00Z
1003219,Ashe County Farmers Market,http://www.ashefarmersmarket.com,https://www.facebook.com/ashe.farmers?fref=ts,,,,2015-03-20T14:08:28Z
1008904,Asheville City Market,http://asapconnections.org/citymarket,https://www.facebook.com/AshevilleCityMarket,https://twitter.com/avlcitymarket,,,2016-07-06T19:40:23Z
1008905,Asheville City Market - South,http://asapconnections.org/citymarket,https://www.facebook.com/AshevilleCityMarket,https://twitter.com/avlcitymarket,,,2016-07-06T19:39:11Z
1000887,Ashfield Farmers Market,http://www.ashfieldfarmersmarket.com,,,,,2012-04-26T20:53:02Z
1007501,ASHFORD FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1005158,Ashland Area Farmers Market,http://www.ashlandareafarmersmarket.com/,,,,,2015-07-21T15:48:30Z
1009810,Ashland Farmers Market,http://www.ashlandfarmersmarket.org/,https://www.facebook.com/AshlandMAFarmersMarket,,,,2016-06-27T14:47:37Z
1008897,Ashland Farmers Market,http://www.facebook.com/ashlandfarmersmarket,https://www.facebook.com/ashlandfarmersmarket,https://twitter.com/ashlandvafm,,,2016-06-28T10:18:00Z
1007787,Ashland Tuesday Market,http://www.rvgrowersmarket.com,,,,,2011-01-01T05:00:00Z
1000465,Ashland United Methodist Church Farmers Market,http://www.ashlandumc.com/gallery/seeds/seeds.htm,,,,,2009-01-01T05:00:00Z
1003642,Ashley County Farmers Market,,,,,,2009-01-01T05:00:00Z
1006964,Ashley Farmers Market,,,,,,2011-01-01T05:00:00Z
1000836,Ashley Valley Farmers' Market (Vernal),http://www.avfarmersmarket.com,,,,,5/16/2012 12:57:23 PM
1008599,Ashmont/Peabody Square Farmers Market,http://www.smams.org,https://www.facebook.com/AshmontPeabodySquareMarket,https://twitter.com/AshmontFarmMkt,,,2015-03-26T13:53:46Z
1004530,Ashotn Farmers Market,http://www.gardenshelper.blogspot.com,,,,,2009-01-01T05:00:00Z
1009244,Ashtabula Farmers Market,,https://www.facebook.com/AshtabulaFarmersMarket,,,,2013-01-01T05:00:00Z
1004692,Aspen Grove Farmers' Market,http://www.denverfarmersmarket.com,https://www.facebook.com/denverfarmersmarket,,,,2015-05-01T16:53:35Z
1005837,Aspen Saturday Market,,,,,,2010-05-04T14:24:00Z
1000086,Astoria Greenmarket,http://www.grownyc.org,https://www.facebook.com/QueensGreenmarkets,,,,2013-07-23T15:03:11Z
1003661,Astoria Sunday Market,http://www.AstoriaSundayMarket.com,,,,,2014-03-04T14:56:22Z
1001245,ASU Regional Farmers Market,http://www.asuregionalfarmersmarket.org,https://www.facebook.com/asuregionalfarmersmarket,https://twitter.com/asufarmersmarket,,,2015-03-26T12:24:01Z
1004818,ASUEP Natchez Farmers Market,,,,,,2015-03-20T16:33:44Z
1009516,ATACs Capitan Farmers Market,http://www.ataclincolncounty.org,https://www.facebook.com/pages/Capitan-Farmers-Market/160832100703579,,,,2013-01-01T05:00:00Z
1009447,Atascadero  Farmers Market,http://www.northcountyfarmersmarkets.com/,https://www.facebook.com/NorthCountyFarmersMarkets,,,,2013-01-01T05:00:00Z
1003911,Atascadero Farmers Market,,,,,,2009-01-01T05:00:00Z
1001294,Atascadero Main Street CFM,,,,,,2009-01-01T05:00:00Z
1002984,Atchison Farmers Market,http://www.atchisonfarmersmarket.com,,,,,5/1/2012 12:53:22 PM
1003223,Athens Farmers Market,,,,,,2009-01-01T05:00:00Z
1018305,Athens Farmers Market,,,,,,2017-06-21T14:15:03Z
1005086,Athens Farmers Market,http://www.athensfarmersmarket.org,https://www.facebook.com/pages/Athens-Farmers-Market,,,,2016-07-11T11:28:41Z
1010034,Athens Farmers Market at Market Park,http://cityofathenstn.com/parks,,,,,2014-04-24T11:08:12Z
1008974,Athens Farmers Market Downtown,http://www.athensfarmersmarket.net,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt ,,INSTAGRAM: athensfarmersmarket ,2014-03-28T11:40:14Z
1018033,"Athens Farmers Market, L.L.C.",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/,2017-05-30T14:43:29Z
1018032,"Athens Farmers Market, LLC",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/,2017-05-30T14:39:53Z
1000297,Athens Locally Grown,http://www.athens.locallygrown.net,,,,,2012-05-07T13:55:31Z
1011861,Athens Saturday Market,http://www.athenssaturdaymarket.com,athenssaturdaymarket,@AthensMarket,,"Twitter, Instagram",2016-06-29T11:19:45Z
1002987,Atherton Market,http://www.athertonmillandmarket.com,https://www.facebook.com/athertonmillandmarket,athertonmillmkt,,Instagram @athertonmillmkt,2016-06-27T13:07:09Z
1000750,Athol Farmers Market,http://www.townofathol.org,,,,,2012-05-09T21:33:33Z
1006095,Atlanta State Farmers Market,,,,,,2009-01-01T05:00:00Z
1000708,Atlantic City Farmers' Market,http://www.acsid.com,,,,,2012-01-20T10:34:31Z
1000464,Atlantic Farmers Market,,,,,,2013-06-17T11:43:14Z
1006303,Atlantic Highlands Chamber of Commerce Farmers' Market,http://www.AtlanticHighlands.org,Atlantic Highlands Farmers Market,,,,2016-06-28T14:38:27Z
1001992,Atmore Farmers Market,,,,,,2009-01-01T05:00:00Z
1001503,Attala County Farmers Market,,https://www.facebook.com/pages/Attala-County-Farmers-Market/244536342327690,,,,2014-05-20T12:34:01Z
1002860,Attalla City Farmers Market,,https://www.facebook.com/pages/City-of-Attalla/123797897678490,,,,2014-08-15T10:29:00Z
1018330,Attleboro Farmers Market,http://www.attleborofarmersmarket.com,AttleboroFarmersMarket@AttFrmMkt,,,,2017-06-22T08:59:21Z
1010003,Atwater Village Farmers' Market,http://www.seela.org/atwater-village-farmers-market/,https://www.facebook.com/pages/Atwater-Village-Farmers-Market/336210064056,https://twitter.com/AtwaterFM,,www.instagram.com/atwatervillagefm,2014-08-07T16:26:22Z
1000655,Auburn Dewitt Center Farmers Market,http://www.foothillfarmersmarket.com,,,,,2009-01-01T05:00:00Z
1006311,Auburn Farmer's Market,http://www.cityofauburn-ga.org/,,,,,2/19/2012 12:03:16 PM
1002377,Auburn Farmers Co-op Market Inc.,http://www.Auburnfarmerscoopmarketinc.com,https://www.facebook.com/AuburnFarmersCoOpMarketInc,https://twitter.com/AuburnMarket,,,2014-04-01T07:13:36Z
1003772,Auburn Farmers Market,http://www.auburnpres.org,,,,,2014-04-07T18:39:40Z
1001349,Auburn Farmers Market,,,,,,2009-01-01T05:00:00Z
1006712,Auburn Farmers Market,,,,,,2009-01-01T05:00:00Z
1018270,Auburn Farmers' market,http://Auburnfarmersmarket@auburnmaine.gov,Auburn farmers market,,,,2017-06-21T06:32:16Z
1006410,Auburn Hills Farmers Market,http://www.auburnhills.org/farmersmarket,,,,,2014-03-14T13:49:51Z
1011950,Auburn International Farmers Market,http://www.auburnfarmersmarket.org/,https://www.facebook.com/AuburnInternationalFarmersMarket/,,,,2016-12-21T16:42:13Z
1001569,Auburn Marketplace Farmers Market,,,,,,2009-01-01T05:00:00Z
1000736,Auburn Old Town Farmers Market,http://www.foothillfarmersmarket.com,,,,,2010-04-26T17:12:00Z
1003923,Audubon Farmers Market,http://www.audubonneighborhood.org/content/audubon-farmers’-market,,,,,2012-06-05T23:15:49Z
1005375,Audubon Farmers Market,,,,,,2009-01-01T05:00:00Z
1008999,Audubon Park Community Market,http://audubonmarket.com/,https://www.facebook.com/apmarket,https://twitter.com/apmarket,,,2014-03-31T17:32:16Z
1003866,Augsburg Farmers Market,http://www.iatp.org/minimarkets,,,,,2010-06-04T23:04:00Z
1004300,Augusta Farmers' Market at Mill Park,http://www.augustamaine.gov/index.asp?Type=B_BASIC&SEC={FFE91C07-6389-4065-B49A-6EEF08D7D3B5}&DE=,,,,,2014-03-31T16:58:23Z
1000870,Augusta State Farmer's Market,http://WWW.AGR.GEORGIA.GOV,,,,,2012-05-15T10:17:18Z
1000559,Aurora Local Farmer's Market - Summer Market,,,,,,2013-07-01T09:04:27Z
1005604,Aurora Local Farmers' Market,,Aurora Local Farmers Market,,,,7/27/2015 12:53:05 PM
1010694,Aurora Local Farmers' Market - Winter Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=1663,,,,,2014-10-28T11:05:46Z
1011929,Aurora's Farmers Market Downtown,http://www.aurorasfarmersmarket@aurora-il.org,https://www.facebook.com/Friends.AFM.Aurora.IL/,,,,2016-05-05T16:55:44Z
1011927,Aurora's Farmers Market East,,https://www.facebook.com/Friends.AFM.Aurora.IL/,,,,2016-05-05T16:44:58Z
1011928,Aurora's Farmers Market West,http://ww.aurorasfarmersmarket.com,https://www.facebook.com/Friends.AFM.Aurora.IL/,,,,2016-05-05T16:50:19Z
1001695,Ausable Valley Farmers Market,,https://www.facebook.com/pages/Ausable-Valley-Farmers-Market/124928937581337,,,,2011-04-18T20:17:41Z
1002491,Austin (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,,2009-01-01T05:00:00Z
1012430,Austin Farmers' Market,http://www.eatfreshaustin.com,https://www.facebook.com/austinfarmersmarket/,https://twitter.com/EatFreshAustin,,,7/11/2016 12:08:55 PM
1011490,Austintown Farmers Market,http://www.facebook.com/austintownfarmersmarket,Austintown Farmers Market,AustintownFM,,Instagram:  AustintownFM,2016-06-27T13:50:09Z
1011826,Authentically Ajo Farmers Market,http://www.ajocsa.com (under construction),Authentically Ajo Farmers Market,,,,2016-06-27T13:12:31Z
1005376,Ava Farmers Market,,,,,,2009-01-01T05:00:00Z
1010695,Ava Growers' Market,http://www.usdalocalfooddirectories.com/farmersmarketdirectoryupdate/FM_BasicInfo.aspx?source=en&did=Wr9I0nOZZPBL7IAEse8z5w%3d%3d&cid=TaSF3iA3jK80vXTmtxIL3A==,,,,,2014-10-28T11:14:27Z
1003539,Aventura  mall market,http://www.rhemrketcompany.org,,,,,2012-05-01T15:38:24Z
1007033,Avery County Farmers Market,,,,,,2011-01-01T05:00:00Z
1018390,Avon Farmers Market,http://www.avongov.org/category/subcategory.php?categoryid=28,https://www.facebook.com/AvonFarmersMarket,,,,2017-06-26T08:40:04Z
1011092,Avon Lake Farmers Market,http://avonlakefarmersmarket.org,https://www.facebook.com/pages/Avon-Lake-Farmers-Market/1402286433426690?ref=tn_tnmn,,,,2016-06-27T13:28:05Z
1000898,Avon Market Days,http://www.avonfarmersmarket.org,,,,,2013-06-10T13:19:51Z
1000502,Awendaw Farmers and Fresh Seafood Market,,,,,,2011-01-01T05:00:00Z
1003520,AYA Community Markets,http://www.dreamingoutloud.org/programs/ayamarkets/,,,,,2012-07-18T13:19:51Z
1007435,Ayer Farmers Market,,,,,,2009-01-01T05:00:00Z
1006907,Azalea Street Marketplace,,,,,,2011-01-01T05:00:00Z
1004803,Aztec Farmers' Market,,,,,,2014-05-20T14:00:21Z
1010696,B2B (Back to Basics) Farmers' Maket - Pineville,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=2057,,,,,2014-10-28T11:23:51Z
1005235,B2B (Back to Basics) Farmers' Market,,,,,,2012-06-05T09:54:39Z
1010697,B2B Farmers' Market- Thursdays,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=273,,,,,2014-10-28T11:41:16Z
1002624,Back Mountain Farmers Market,,,,,,2009-01-01T05:00:00Z
1000029,Bagley Area Farmrs Market,http://www.bagleyareafarmersmarkeet.com,,,,,4/25/2011 12:47:24 PM
1005228,Bagnell Dam Farmers' Market,,,,,,2012-06-05T10:25:08Z
1010608,Bainbridge Farmers Market,http://www.thebainbridgefarmersmarket.com/,https://www.facebook.com/bainbridgemkt?fref=ts,https://twitter.com/@bainbridgemkt,,https://www.instagram.com/bainbridgefarmersmarket/,2016-03-11T21:58:09Z
